Wife Age,Wife Education,Husband Edu,Children,More than 2,#Children born,Wife Islamic,Wife Working,Husband Occupation,Std living,Media Exposure,Contraceptive Used,Active Use
30,4,4,FALSE,FALSE,2,1,0,2,2,0,3,TRUE
25,1,2,FALSE,FALSE,2,1,1,2,1,0,3,TRUE
31,3,3,FALSE,TRUE,6,0,1,3,1,0,3,TRUE
19,2,4,FALSE,FALSE,1,1,1,2,3,0,3,TRUE
33,2,2,FALSE,TRUE,7,1,0,2,3,0,3,TRUE
24,2,2,FALSE,FALSE,2,1,1,3,4,0,3,TRUE
19,3,3,FALSE,TRUE,3,1,1,2,3,0,3,TRUE
27,2,2,FALSE,TRUE,5,1,1,3,3,0,3,TRUE
32,4,4,FALSE,FALSE,2,0,0,1,4,0,3,TRUE
32,4,4,FALSE,FALSE,2,1,0,1,3,0,3,TRUE
29,1,3,FALSE,TRUE,5,1,1,3,3,0,3,TRUE
23,3,4,FALSE,FALSE,1,1,1,2,3,0,3,TRUE
34,2,4,FALSE,TRUE,7,1,1,2,3,0,3,TRUE
27,2,4,FALSE,FALSE,1,1,1,3,3,0,3,TRUE
37,4,4,FALSE,TRUE,4,1,1,3,2,0,3,TRUE
26,3,4,FALSE,TRUE,4,1,1,2,3,0,3,TRUE
31,2,3,FALSE,TRUE,7,1,1,3,3,0,3,TRUE
44,4,4,FALSE,TRUE,11,1,1,1,4,0,3,TRUE
35,3,4,FALSE,TRUE,4,1,1,1,4,0,3,TRUE
23,4,4,FALSE,FALSE,2,1,1,3,4,0,3,TRUE
24,2,4,FALSE,FALSE,2,1,1,1,4,0,3,TRUE
24,4,4,FALSE,FALSE,2,1,1,1,4,0,3,TRUE
39,4,4,FALSE,TRUE,3,1,1,2,4,0,3,TRUE
33,3,4,FALSE,TRUE,4,1,1,3,3,0,3,TRUE
24,2,3,FALSE,FALSE,2,1,1,2,1,0,3,TRUE
35,4,4,FALSE,TRUE,4,1,1,1,4,0,3,TRUE
35,4,4,FALSE,TRUE,6,1,1,1,4,0,3,TRUE
34,4,4,FALSE,FALSE,2,1,1,3,3,0,3,TRUE
48,3,4,FALSE,TRUE,3,1,1,2,3,0,3,TRUE
28,4,4,FALSE,FALSE,1,1,1,1,3,0,3,TRUE
26,4,4,FALSE,FALSE,1,1,1,3,3,0,3,TRUE
43,3,3,FALSE,TRUE,8,1,1,1,3,0,3,TRUE
28,2,2,FALSE,TRUE,5,1,0,2,4,0,3,TRUE
22,3,4,FALSE,TRUE,3,1,1,2,3,0,3,TRUE
26,3,3,FALSE,TRUE,3,1,1,3,3,0,3,TRUE
30,3,4,FALSE,TRUE,4,1,1,3,3,0,3,TRUE
38,4,4,FALSE,TRUE,5,1,1,2,3,0,3,TRUE
44,4,4,FALSE,TRUE,8,1,1,2,4,0,3,TRUE
25,4,4,FALSE,FALSE,1,0,1,1,4,0,3,TRUE
34,4,4,FALSE,TRUE,3,1,1,1,4,0,3,TRUE
26,4,4,FALSE,TRUE,3,1,1,3,4,0,3,TRUE
20,4,4,FALSE,FALSE,2,1,1,1,3,0,3,TRUE
39,4,4,FALSE,FALSE,2,0,1,1,3,0,3,TRUE
27,3,4,FALSE,TRUE,4,1,1,3,3,0,3,TRUE
32,4,4,FALSE,FALSE,2,1,0,3,4,0,3,TRUE
48,3,4,FALSE,TRUE,8,1,0,1,4,0,3,TRUE
39,4,3,FALSE,TRUE,4,1,1,3,4,0,3,TRUE
37,4,4,FALSE,TRUE,3,1,0,1,4,0,3,TRUE
33,4,4,FALSE,FALSE,2,0,0,1,3,0,3,TRUE
32,4,4,FALSE,TRUE,3,1,0,1,4,0,3,TRUE
25,4,4,FALSE,FALSE,2,1,1,1,3,0,3,TRUE
37,4,4,FALSE,TRUE,3,1,1,2,4,0,3,TRUE
40,4,4,FALSE,TRUE,4,1,1,1,4,0,3,TRUE
38,4,4,FALSE,TRUE,6,1,1,2,4,0,3,TRUE
36,4,4,FALSE,TRUE,4,1,1,1,4,0,3,TRUE
27,3,3,FALSE,TRUE,3,1,1,2,2,0,3,TRUE
22,1,3,FALSE,FALSE,2,1,1,3,1,0,3,TRUE
22,2,2,FALSE,FALSE,2,1,1,2,3,0,3,TRUE
30,3,4,FALSE,TRUE,3,1,1,2,3,0,3,TRUE
20,2,2,FALSE,FALSE,2,1,1,3,2,1,3,TRUE
34,4,4,FALSE,FALSE,2,1,1,1,4,0,3,TRUE
31,3,4,FALSE,TRUE,5,1,1,3,1,0,3,TRUE
30,3,3,FALSE,TRUE,3,1,0,3,2,0,3,TRUE
44,3,4,FALSE,TRUE,5,1,0,1,4,0,3,TRUE
24,3,3,FALSE,TRUE,3,1,0,2,1,0,3,TRUE
19,4,4,FALSE,FALSE,2,1,1,1,4,0,3,TRUE
28,4,4,FALSE,TRUE,5,1,1,2,4,0,3,TRUE
27,4,4,FALSE,FALSE,1,0,0,1,3,0,3,TRUE
29,3,3,FALSE,TRUE,3,1,1,2,1,0,3,TRUE
37,4,4,FALSE,TRUE,3,1,1,2,4,0,3,TRUE
32,2,2,FALSE,TRUE,8,1,1,2,1,0,3,TRUE
21,2,2,FALSE,FALSE,1,1,1,4,3,0,3,TRUE
33,2,3,FALSE,TRUE,7,1,0,3,1,0,3,TRUE
23,2,3,FALSE,FALSE,2,1,1,3,1,0,3,TRUE
36,2,2,FALSE,TRUE,5,1,1,3,4,0,3,TRUE
33,2,4,FALSE,TRUE,3,1,1,3,4,0,3,TRUE
35,4,4,FALSE,FALSE,2,1,0,1,4,0,3,TRUE
25,2,3,FALSE,TRUE,4,1,1,3,3,0,3,TRUE
29,2,4,FALSE,TRUE,4,1,0,2,4,0,3,TRUE
23,3,3,FALSE,FALSE,1,1,1,2,2,0,3,TRUE
19,3,3,FALSE,FALSE,1,1,1,2,1,0,3,TRUE
35,1,2,FALSE,TRUE,6,1,1,2,2,1,3,TRUE
25,3,3,FALSE,TRUE,3,1,1,3,2,0,3,TRUE
40,3,4,FALSE,TRUE,6,1,1,1,3,0,3,TRUE
17,3,4,FALSE,FALSE,1,1,1,2,1,0,3,TRUE
25,2,4,FALSE,TRUE,3,1,1,3,3,0,3,TRUE
24,3,3,FALSE,FALSE,1,1,1,3,2,0,3,TRUE
23,4,4,FALSE,FALSE,1,1,1,3,3,0,3,TRUE
25,2,4,FALSE,TRUE,3,1,1,3,2,0,3,TRUE
30,1,3,FALSE,TRUE,4,1,1,3,4,0,3,TRUE
31,1,1,FALSE,TRUE,3,1,1,4,2,1,3,TRUE
26,3,4,FALSE,FALSE,2,1,1,3,3,0,3,TRUE
28,3,4,FALSE,FALSE,2,1,1,2,3,0,3,TRUE
30,3,3,FALSE,TRUE,3,1,1,3,1,0,3,TRUE
29,3,4,FALSE,TRUE,5,1,1,1,2,0,3,TRUE
24,1,3,FALSE,TRUE,4,1,1,3,3,0,3,TRUE
26,3,4,FALSE,FALSE,2,1,1,1,3,0,3,TRUE
25,3,3,FALSE,TRUE,3,1,1,3,3,0,3,TRUE
35,4,4,FALSE,TRUE,3,1,1,1,4,0,3,TRUE
22,4,4,FALSE,FALSE,1,1,0,2,4,0,3,TRUE
19,4,4,FALSE,FALSE,1,1,1,2,4,0,3,TRUE
29,2,3,FALSE,TRUE,5,1,1,2,4,0,3,TRUE
21,3,4,FALSE,FALSE,2,1,1,3,3,0,3,TRUE
21,3,3,FALSE,FALSE,1,1,1,3,3,0,3,TRUE
41,1,4,FALSE,TRUE,9,1,1,2,1,0,3,TRUE
37,2,4,FALSE,TRUE,3,1,1,2,3,0,3,TRUE
27,4,4,FALSE,TRUE,3,1,1,3,4,1,3,TRUE
26,2,3,FALSE,FALSE,2,1,1,2,3,0,3,TRUE
37,4,4,FALSE,TRUE,6,1,0,3,4,0,3,TRUE
25,3,3,FALSE,TRUE,3,1,1,2,1,0,3,TRUE
32,4,3,FALSE,TRUE,3,1,1,2,4,0,3,TRUE
34,1,4,FALSE,TRUE,4,1,1,3,4,1,3,TRUE
23,4,4,FALSE,FALSE,2,1,0,2,4,0,3,TRUE
28,3,4,FALSE,FALSE,2,1,1,3,4,0,3,TRUE
24,3,4,FALSE,FALSE,1,1,1,3,4,0,3,TRUE
32,2,3,FALSE,TRUE,4,1,0,2,2,0,3,TRUE
22,1,2,FALSE,TRUE,3,1,1,3,1,1,3,TRUE
25,3,3,FALSE,FALSE,1,1,1,2,1,0,3,TRUE
25,2,3,FALSE,FALSE,2,1,1,2,4,0,3,TRUE
38,2,3,FALSE,TRUE,3,1,1,2,4,0,3,TRUE
33,2,2,FALSE,FALSE,2,1,1,3,4,0,3,TRUE
41,4,4,FALSE,TRUE,8,1,1,1,4,0,3,TRUE
29,3,3,FALSE,TRUE,4,1,1,3,4,0,3,TRUE
22,3,4,FALSE,FALSE,1,1,0,1,4,0,3,TRUE
29,3,3,FALSE,TRUE,6,1,1,3,3,0,3,TRUE
26,3,4,FALSE,TRUE,3,1,1,3,3,0,3,TRUE
28,2,3,FALSE,TRUE,3,1,1,3,4,0,3,TRUE
27,4,4,FALSE,FALSE,1,0,1,3,4,0,3,TRUE
29,2,4,FALSE,FALSE,2,1,1,3,2,0,3,TRUE
24,3,4,FALSE,FALSE,2,1,1,3,3,0,3,TRUE
29,3,4,FALSE,TRUE,3,1,1,3,2,0,3,TRUE
38,3,4,FALSE,TRUE,7,1,1,3,2,0,3,TRUE
23,3,2,FALSE,FALSE,2,1,0,3,2,0,3,TRUE
20,4,3,FALSE,FALSE,1,1,1,3,4,0,3,TRUE
32,1,4,FALSE,TRUE,4,1,1,3,2,0,3,TRUE
25,2,3,FALSE,FALSE,2,1,1,3,1,0,3,TRUE
26,1,2,FALSE,TRUE,3,1,0,3,2,0,3,TRUE
23,1,2,FALSE,TRUE,3,1,1,3,2,1,3,TRUE
23,4,4,FALSE,TRUE,3,1,1,3,3,0,3,TRUE
28,3,4,FALSE,TRUE,5,1,1,2,4,0,3,TRUE
22,4,4,FALSE,TRUE,3,1,1,3,2,0,3,TRUE
28,2,4,FALSE,TRUE,4,1,1,3,4,0,3,TRUE
26,3,3,FALSE,TRUE,3,1,1,3,3,0,3,TRUE
26,2,3,FALSE,FALSE,2,1,1,3,3,0,3,TRUE
24,4,3,FALSE,TRUE,3,1,1,3,3,0,3,TRUE
29,4,4,FALSE,TRUE,3,1,0,1,4,0,3,TRUE
29,3,4,FALSE,TRUE,4,1,0,1,3,0,3,TRUE
42,4,4,FALSE,TRUE,5,1,1,1,4,0,3,TRUE
27,4,4,FALSE,FALSE,2,1,1,3,4,0,3,TRUE
35,3,4,FALSE,TRUE,5,1,1,1,4,0,3,TRUE
21,3,4,FALSE,FALSE,1,1,1,3,2,0,3,TRUE
21,1,3,FALSE,FALSE,1,1,1,3,3,1,3,TRUE
22,3,4,FALSE,FALSE,1,1,1,3,3,0,3,TRUE
28,3,3,FALSE,TRUE,4,1,1,3,3,0,3,TRUE
22,3,4,FALSE,FALSE,1,0,0,1,4,0,3,TRUE
23,3,2,FALSE,FALSE,1,1,1,3,3,0,3,TRUE
28,3,3,FALSE,FALSE,2,0,1,2,3,0,3,TRUE
30,4,4,FALSE,TRUE,3,0,0,2,4,0,3,TRUE
25,3,4,FALSE,TRUE,3,1,0,3,4,0,3,TRUE
33,4,4,FALSE,TRUE,4,1,1,2,3,0,3,TRUE
33,3,4,FALSE,TRUE,6,1,1,3,2,0,3,TRUE
30,4,4,FALSE,FALSE,2,0,0,3,3,0,3,TRUE
22,2,4,FALSE,FALSE,1,1,1,3,3,0,3,TRUE
38,3,3,FALSE,FALSE,2,0,1,3,4,0,3,TRUE
35,4,3,FALSE,FALSE,2,0,1,3,4,0,3,TRUE
34,2,2,FALSE,TRUE,4,0,1,3,2,0,3,TRUE
39,4,4,FALSE,FALSE,2,0,1,3,4,0,3,TRUE
47,4,3,FALSE,TRUE,4,1,1,1,3,0,3,TRUE
38,4,4,FALSE,FALSE,2,1,0,1,4,0,3,TRUE
43,4,4,FALSE,TRUE,5,1,1,1,4,0,3,TRUE
21,3,3,FALSE,FALSE,1,1,1,2,2,0,3,TRUE
30,3,4,FALSE,FALSE,2,1,1,1,2,0,3,TRUE
27,3,4,FALSE,FALSE,2,1,1,1,3,0,3,TRUE
22,4,4,FALSE,FALSE,1,0,1,3,1,0,3,TRUE
25,1,2,FALSE,TRUE,3,1,1,2,3,0,3,TRUE
22,1,3,FALSE,FALSE,2,1,1,3,2,0,3,TRUE
28,4,4,FALSE,TRUE,4,1,1,2,3,0,3,TRUE
25,3,3,FALSE,FALSE,2,1,1,2,3,0,3,TRUE
26,4,4,FALSE,FALSE,2,1,0,3,3,0,3,TRUE
31,3,3,FALSE,TRUE,3,1,1,3,1,1,3,TRUE
32,1,3,FALSE,TRUE,4,1,1,3,3,0,3,TRUE
35,2,4,FALSE,TRUE,6,1,1,3,4,0,3,TRUE
24,2,3,FALSE,TRUE,5,1,1,3,3,0,3,TRUE
28,4,4,FALSE,FALSE,2,1,1,1,4,0,3,TRUE
36,4,4,FALSE,TRUE,3,0,0,2,4,0,3,TRUE
47,4,4,FALSE,TRUE,5,1,1,1,3,0,3,TRUE
26,4,4,FALSE,FALSE,2,1,0,1,4,0,3,TRUE
22,3,4,FALSE,FALSE,2,0,1,3,4,0,3,TRUE
30,4,4,FALSE,FALSE,2,1,1,4,3,0,3,TRUE
41,4,4,FALSE,TRUE,5,1,1,1,4,0,3,TRUE
19,4,4,FALSE,FALSE,1,1,1,3,2,0,3,TRUE
45,3,4,FALSE,FALSE,2,0,1,3,3,0,3,TRUE
35,1,2,FALSE,TRUE,5,1,1,2,2,1,3,TRUE
21,2,2,FALSE,FALSE,1,1,1,3,2,0,3,TRUE
32,1,2,FALSE,TRUE,6,0,1,2,3,0,3,TRUE
32,3,4,FALSE,TRUE,5,0,1,3,4,0,3,TRUE
46,2,3,FALSE,TRUE,6,0,0,3,4,0,3,TRUE
41,1,2,FALSE,TRUE,6,1,1,3,3,0,3,TRUE
36,4,4,FALSE,TRUE,3,0,1,3,4,0,3,TRUE
37,3,4,FALSE,TRUE,3,0,1,3,4,0,3,TRUE
37,3,4,FALSE,TRUE,4,0,1,2,4,0,3,TRUE
35,4,4,FALSE,TRUE,3,0,1,3,4,0,3,TRUE
29,2,3,FALSE,TRUE,4,1,1,3,2,0,3,TRUE
28,4,4,FALSE,FALSE,2,0,1,2,4,0,3,TRUE
46,4,4,FALSE,TRUE,4,0,1,1,4,0,3,TRUE
34,4,3,FALSE,TRUE,3,0,1,2,4,0,3,TRUE
43,3,3,FALSE,FALSE,2,0,0,3,4,0,3,TRUE
28,4,4,FALSE,TRUE,3,0,0,3,4,0,3,TRUE
28,3,3,FALSE,TRUE,3,1,0,2,4,0,3,TRUE
34,4,4,FALSE,TRUE,6,1,1,2,2,0,3,TRUE
27,2,4,FALSE,TRUE,4,1,1,3,4,0,3,TRUE
36,1,3,FALSE,TRUE,6,1,1,3,2,0,3,TRUE
17,2,2,TRUE,FALSE,0,1,0,3,2,0,3,TRUE
21,3,3,FALSE,FALSE,1,1,1,3,2,0,3,TRUE
25,2,2,FALSE,FALSE,1,1,1,3,1,0,3,TRUE
23,2,3,FALSE,FALSE,2,1,0,3,2,0,3,TRUE
25,2,2,FALSE,FALSE,1,1,1,3,3,0,3,TRUE
35,1,2,FALSE,TRUE,4,1,0,4,4,0,3,TRUE
32,3,4,FALSE,TRUE,4,1,1,3,2,0,3,TRUE
37,2,3,FALSE,TRUE,5,1,1,4,2,0,3,TRUE
31,3,4,FALSE,TRUE,4,1,0,3,3,0,3,TRUE
25,3,4,FALSE,TRUE,3,1,1,3,4,0,3,TRUE
26,3,4,FALSE,TRUE,4,1,1,2,4,0,3,TRUE
39,1,2,FALSE,FALSE,2,1,0,2,4,0,3,TRUE
21,3,3,FALSE,FALSE,2,1,1,2,3,0,3,TRUE
35,3,2,FALSE,TRUE,9,1,0,3,4,0,3,TRUE
20,2,2,FALSE,FALSE,1,1,1,3,2,0,3,TRUE
40,2,3,FALSE,TRUE,5,1,1,3,3,0,3,TRUE
41,3,3,FALSE,TRUE,7,0,1,2,4,0,3,TRUE
36,2,4,FALSE,TRUE,8,1,1,1,4,0,3,TRUE
40,2,4,FALSE,TRUE,3,0,1,3,4,0,3,TRUE
32,4,4,FALSE,TRUE,3,1,0,1,4,0,3,TRUE
24,3,4,FALSE,TRUE,4,1,1,2,3,0,3,TRUE
20,3,4,FALSE,FALSE,1,0,1,2,4,0,3,TRUE
32,4,4,FALSE,TRUE,4,1,0,1,4,0,3,TRUE
22,2,2,FALSE,TRUE,3,1,0,3,3,0,3,TRUE
30,3,3,FALSE,TRUE,4,1,0,2,2,0,3,TRUE
31,4,4,FALSE,TRUE,3,1,0,1,4,0,3,TRUE
35,3,4,FALSE,TRUE,5,1,1,1,4,0,3,TRUE
38,4,4,FALSE,FALSE,2,1,1,3,4,0,3,TRUE
31,4,4,FALSE,FALSE,1,1,1,1,4,0,3,TRUE
25,4,4,FALSE,FALSE,2,1,1,2,4,0,3,TRUE
30,4,4,FALSE,FALSE,2,1,1,1,4,0,3,TRUE
22,1,2,FALSE,FALSE,2,1,1,3,4,0,3,TRUE
31,4,4,FALSE,TRUE,3,1,1,1,4,0,3,TRUE
29,4,4,FALSE,TRUE,3,1,1,3,4,0,3,TRUE
29,2,3,FALSE,TRUE,3,1,0,3,2,0,3,TRUE
38,4,4,FALSE,TRUE,3,0,0,3,3,1,3,TRUE
22,3,4,FALSE,FALSE,2,1,1,2,4,0,3,TRUE
45,4,4,FALSE,TRUE,3,1,1,1,4,0,3,TRUE
26,3,4,FALSE,TRUE,3,1,1,3,2,0,3,TRUE
37,4,4,FALSE,TRUE,3,0,1,3,4,0,3,TRUE
36,4,4,FALSE,TRUE,3,0,1,2,4,0,3,TRUE
33,4,4,FALSE,FALSE,2,1,1,2,4,0,3,TRUE
32,4,4,FALSE,TRUE,3,1,0,1,4,0,3,TRUE
35,4,4,FALSE,TRUE,4,0,0,1,4,0,3,TRUE
25,4,4,FALSE,FALSE,1,1,1,1,4,0,3,TRUE
31,4,4,FALSE,TRUE,3,1,1,4,4,0,3,TRUE
25,2,3,FALSE,TRUE,5,1,1,2,3,0,3,TRUE
26,3,2,FALSE,TRUE,5,1,1,2,2,0,3,TRUE
23,2,3,FALSE,TRUE,3,1,1,2,3,0,3,TRUE
28,3,4,FALSE,TRUE,3,1,1,1,4,0,3,TRUE
34,3,4,FALSE,TRUE,3,0,0,3,4,0,3,TRUE
46,3,4,FALSE,TRUE,9,1,1,3,4,0,3,TRUE
25,4,4,FALSE,FALSE,1,1,1,1,4,0,3,TRUE
21,2,1,FALSE,TRUE,3,1,0,3,1,1,3,TRUE
25,2,3,FALSE,TRUE,4,1,0,3,2,0,3,TRUE
28,2,3,FALSE,TRUE,6,1,1,2,4,0,3,TRUE
36,2,4,FALSE,TRUE,11,1,1,1,4,1,3,TRUE
46,1,2,FALSE,TRUE,9,1,0,3,4,1,3,TRUE
35,2,2,FALSE,TRUE,6,1,0,3,1,1,1,FALSE
41,3,2,FALSE,TRUE,11,1,1,2,3,0,1,FALSE
27,2,4,FALSE,FALSE,1,1,0,1,1,0,1,FALSE
25,4,4,TRUE,FALSE,0,1,0,3,4,0,1,FALSE
23,2,2,FALSE,FALSE,2,1,1,3,3,0,1,FALSE
48,1,1,FALSE,FALSE,1,1,0,3,3,1,1,FALSE
23,4,4,TRUE,FALSE,0,1,0,1,4,0,1,FALSE
31,3,4,FALSE,FALSE,2,1,1,3,3,0,1,FALSE
49,4,4,FALSE,FALSE,1,1,1,3,4,0,1,FALSE
42,2,3,FALSE,FALSE,2,1,1,1,4,0,1,FALSE
26,2,4,FALSE,TRUE,3,1,1,3,4,0,1,FALSE
21,2,2,FALSE,FALSE,1,1,1,3,2,0,1,FALSE
29,3,4,FALSE,TRUE,4,1,1,1,4,0,1,FALSE
38,1,2,FALSE,TRUE,12,1,1,2,3,0,1,FALSE
25,4,4,FALSE,FALSE,2,1,1,3,2,0,1,FALSE
22,4,4,TRUE,FALSE,0,1,1,3,2,0,1,FALSE
20,3,4,TRUE,FALSE,0,1,1,3,3,0,1,FALSE
35,4,4,FALSE,FALSE,1,1,1,1,3,0,1,FALSE
32,2,3,FALSE,FALSE,1,1,1,3,3,0,1,FALSE
38,2,4,FALSE,TRUE,3,1,1,1,3,0,1,FALSE
27,1,2,FALSE,TRUE,4,1,1,1,4,1,1,FALSE
41,2,4,FALSE,FALSE,1,1,1,2,3,0,1,FALSE
28,3,4,TRUE,FALSE,0,1,0,1,3,0,1,FALSE
23,4,4,FALSE,FALSE,1,1,0,3,3,0,1,FALSE
27,4,4,FALSE,FALSE,1,0,0,2,4,0,1,FALSE
33,4,4,FALSE,FALSE,2,0,1,1,4,0,1,FALSE
39,2,2,FALSE,TRUE,5,1,0,3,2,1,1,FALSE
41,2,2,FALSE,TRUE,5,0,1,2,2,0,1,FALSE
40,2,2,FALSE,TRUE,8,1,1,1,3,0,1,FALSE
43,3,4,FALSE,TRUE,10,1,1,3,3,0,1,FALSE
35,3,4,FALSE,TRUE,6,1,0,2,2,0,1,FALSE
32,3,4,TRUE,FALSE,0,1,1,3,4,0,1,FALSE
49,2,3,FALSE,TRUE,4,1,1,2,3,0,1,FALSE
47,2,2,FALSE,TRUE,4,1,1,3,1,0,1,FALSE
42,4,4,FALSE,FALSE,1,1,1,2,4,0,1,FALSE
48,4,4,FALSE,TRUE,4,0,1,1,4,0,1,FALSE
42,4,4,FALSE,TRUE,3,1,1,1,4,0,1,FALSE
37,4,4,FALSE,FALSE,2,1,1,1,4,0,1,FALSE
23,3,3,FALSE,FALSE,1,1,0,2,4,0,1,FALSE
24,3,4,TRUE,FALSE,0,1,0,2,3,0,1,FALSE
43,2,3,FALSE,TRUE,3,0,1,2,3,0,1,FALSE
24,3,3,FALSE,FALSE,2,1,0,3,2,0,1,FALSE
29,2,4,TRUE,FALSE,0,1,0,3,4,0,1,FALSE
45,1,1,TRUE,FALSE,0,0,0,2,1,0,1,FALSE
31,4,4,FALSE,TRUE,3,1,0,2,3,0,1,FALSE
44,1,4,FALSE,TRUE,9,1,1,1,2,0,1,FALSE
28,2,3,FALSE,FALSE,1,1,1,3,1,0,1,FALSE
28,3,4,FALSE,FALSE,1,0,1,2,2,0,1,FALSE
33,1,2,TRUE,FALSE,0,1,0,3,3,0,1,FALSE
43,4,4,FALSE,TRUE,6,1,1,1,3,0,1,FALSE
34,3,4,FALSE,TRUE,4,1,1,1,3,0,1,FALSE
36,1,4,FALSE,FALSE,2,1,1,2,2,0,1,FALSE
22,4,4,TRUE,FALSE,0,1,0,2,4,0,1,FALSE
35,2,3,FALSE,TRUE,8,1,1,3,3,1,1,FALSE
25,4,4,FALSE,FALSE,1,1,1,1,4,0,1,FALSE
43,1,2,FALSE,TRUE,8,1,1,2,2,1,1,FALSE
46,1,4,FALSE,TRUE,8,1,1,1,4,1,1,FALSE
27,3,4,FALSE,FALSE,2,1,1,1,3,0,1,FALSE
30,1,1,FALSE,TRUE,7,1,1,2,3,0,1,FALSE
25,4,4,FALSE,FALSE,1,1,1,3,4,0,1,FALSE
42,4,4,FALSE,FALSE,1,1,0,1,4,0,1,FALSE
30,1,3,FALSE,FALSE,1,1,1,3,4,0,1,FALSE
27,3,3,FALSE,TRUE,4,1,1,2,4,0,1,FALSE
45,2,3,FALSE,TRUE,11,1,1,2,3,0,1,FALSE
29,3,4,FALSE,FALSE,2,1,1,1,3,0,1,FALSE
36,1,4,FALSE,FALSE,1,1,1,3,3,0,1,FALSE
49,1,2,FALSE,TRUE,8,1,1,3,1,1,1,FALSE
47,1,4,FALSE,TRUE,7,1,1,2,3,0,1,FALSE
30,4,4,FALSE,TRUE,4,1,1,2,4,0,1,FALSE
24,2,3,FALSE,FALSE,2,1,1,3,1,0,1,FALSE
48,1,1,FALSE,TRUE,6,1,1,2,3,1,1,FALSE
47,1,2,FALSE,FALSE,2,1,1,2,3,1,1,FALSE
24,3,4,FALSE,FALSE,1,1,0,3,3,0,1,FALSE
48,3,4,FALSE,TRUE,5,1,1,2,3,0,1,FALSE
38,1,2,FALSE,TRUE,8,1,1,3,3,1,1,FALSE
45,3,4,TRUE,FALSE,0,1,1,1,3,0,1,FALSE
43,4,4,FALSE,TRUE,3,0,1,2,4,0,1,FALSE
33,1,1,FALSE,TRUE,5,1,1,3,1,1,1,FALSE
37,3,4,FALSE,TRUE,7,1,1,3,4,0,1,FALSE
36,2,1,FALSE,TRUE,6,1,1,2,3,0,1,FALSE
25,3,4,FALSE,TRUE,3,1,1,1,1,0,1,FALSE
49,4,4,FALSE,TRUE,6,0,0,1,4,0,1,FALSE
30,4,4,FALSE,FALSE,1,1,0,1,4,0,1,FALSE
35,4,4,FALSE,TRUE,5,1,1,1,4,0,1,FALSE
28,2,4,TRUE,FALSE,0,1,1,3,1,0,1,FALSE
30,4,2,TRUE,FALSE,0,1,0,3,3,0,1,FALSE
27,4,4,FALSE,FALSE,2,1,0,1,4,0,1,FALSE
45,2,4,FALSE,TRUE,8,1,1,2,3,0,1,FALSE
46,3,1,FALSE,TRUE,5,1,1,3,2,0,1,FALSE
28,1,4,TRUE,FALSE,0,1,0,4,1,0,1,FALSE
21,2,4,TRUE,FALSE,0,1,1,2,2,0,1,FALSE
20,3,4,FALSE,FALSE,2,1,1,3,3,0,1,FALSE
28,3,3,FALSE,TRUE,5,1,1,3,3,0,1,FALSE
25,3,3,FALSE,FALSE,1,1,1,2,2,0,1,FALSE
38,1,2,FALSE,TRUE,6,1,1,2,1,1,1,FALSE
20,3,4,FALSE,FALSE,1,1,1,3,2,0,1,FALSE
24,3,4,FALSE,FALSE,2,1,1,2,4,0,1,FALSE
39,3,1,FALSE,FALSE,1,1,1,2,3,0,1,FALSE
25,1,3,FALSE,FALSE,1,1,1,4,2,0,1,FALSE
23,3,4,FALSE,TRUE,4,1,1,3,1,1,1,FALSE
24,4,4,FALSE,FALSE,1,1,0,1,3,0,1,FALSE
